State_county,Sex,Count,Row_Percent,Cumulative_Row_Percent
CA: Glenn County (06021),Female,69045,49.5,100
CA: Glenn County (06021),Total,139477,100,100
CA: Humboldt County (06023),Male,337366,50,50
CA: Humboldt County (06023),Female,337926,50,100
CA: Humboldt County (06023),Total,675292,100,100
CA: Imperial County (06025),Male,456660,51.1,51.1
CA: Imperial County (06025),Female,437535,48.9,100
CA: Imperial County (06025),Total,894195,100,100
CA: Inyo County (06027),Male,45808,50.2,50.2
CA: Inyo County (06027),Female,45510,49.8,100
CA: Inyo County (06027),Total,91318,100,100
CA: Kern County (06029),Male,2231896,51.2,51.2
CA: Kern County (06029),Female,2123943,48.8,100
CA: Kern County (06029),Total,4355839,100,100
CA: Kings County (06031),Male,416802,55.4,55.4
CA: Kings County (06031),Female,335279,44.6,100
CA: Kings County (06031),Total,752081,100,100
CA: Lake County (06033),Male,159851,49.9,49.9
CA: Lake County (06033),Female,160382,50.1,100
CA: Lake County (06033),Total,320233,100,100
CA: Lassen County (06035),Male,101329,63.4,63.4
CA: Lassen County (06035),Female,58491,36.6,100
CA: Lassen County (06035),Total,159820,100,100
CA: Los Angeles County (06037),Male,24792043,49.3,49.3
CA: Los Angeles County (06037),Female,25529214,50.7,100
CA: Los Angeles County (06037),Total,50321257,100,100
CA: Madera County (06039),Male,370997,48.4,48.4
CA: Madera County (06039),Female,396214,51.6,100
CA: Madera County (06039),Total,767211,100,100
CA: Marin County (06041),Male,634608,48.8,48.8
CA: Marin County (06041),Female,664886,51.2,100
CA: Marin County (06041),Total,1299494,100,100
CA: Mariposa County (06043),Male,45126,50.9,50.9
CA: Mariposa County (06043),Female,43490,49.1,100
CA: Mariposa County (06043),Total,88616,100,100
CA: Mendocino County (06045),Male,217466,49.8,49.8
CA: Mendocino County (06045),Female,219376,50.2,100
CA: Mendocino County (06045),Total,436842,100,100
CA: Merced County (06047),Male,668848,50.5,50.5
CA: Merced County (06047),Female,656836,49.5,100
CA: Merced County (06047),Total,1325684,100,100
CA: Modoc County (06049),Male,23065,50.6,50.6
CA: Modoc County (06049),Female,22522,49.4,100
CA: Modoc County (06049),Total,45587,100,100
CA: Mono County (06051),Male,37249,52.9,52.9
CA: Mono County (06051),Female,33123,47.1,100
CA: Mono County (06051),Total,70372,100,100
CA: Monterey County (06053),Male,1100743,51.1,51.1
CA: Monterey County (06053),Female,1053286,48.9,100
CA: Monterey County (06053),Total,2154029,100,100
CA: Napa County (06055),Male,350303,49.8,49.8
CA: Napa County (06055),Female,352625,50.2,100
CA: Napa County (06055),Total,702928,100,100
CA: Nevada County (06057),Male,242675,49.3,49.3
CA: Nevada County (06057),Female,249872,50.7,100
CA: Nevada County (06057),Total,492547,100,100
CA: Orange County (06059),Male,7740662,49.4,49.4
CA: Orange County (06059),Female,7933402,50.6,100
CA: Orange County (06059),Total,15674064,100,100
CA: Placer County (06061),Male,903102,48.8,48.8
CA: Placer County (06061),Female,946227,51.2,100
CA: Placer County (06061),Total,1849329,100,100
CA: Plumas County (06063),Male,47155,50,50
CA: Plumas County (06063),Female,47100,50,100
CA: Plumas County (06063),Total,94255,100,100
CA: Riverside County (06065),Male,5779004,49.7,49.7
CA: Riverside County (06065),Female,5837546,50.3,100
CA: Riverside County (06065),Total,11616550,100,100
CA: Sacramento County (06067),Male,3613063,48.9,48.9
CA: Sacramento County (06067),Female,3779908,51.1,100
CA: Sacramento County (06067),Total,7392971,100,100
CA: San Benito County (06069),Male,144843,50,50
CA: San Benito County (06069),Female,144901,50,100
CA: San Benito County (06069),Total,289744,100,100
CA: San Bernardino County (06071),Male,5236617,49.8,49.8
CA: San Bernardino County (06071),Female,5288679,50.2,100
CA: San Bernardino County (06071),Total,10525296,100,100
CA: San Diego County (06073),Male,8173504,50.3,50.3
CA: San Diego County (06073),Female,8086935,49.7,100
CA: San Diego County (06073),Total,16260439,100,100
CA: San Francisco County (06075),Male,2173498,50.9,50.9
CA: San Francisco County (06075),Female,2093859,49.1,100
CA: San Francisco County (06075),Total,4267357,100,100
CA: San Joaquin County (06077),Male,1778983,49.7,49.7
CA: San Joaquin County (06077),Female,1797314,50.3,100
CA: San Joaquin County (06077),Total,3576297,100,100
CA: San Luis Obispo County (06079),Male,707481,50.8,50.8
CA: San Luis Obispo County (06079),Female,684088,49.2,100
CA: San Luis Obispo County (06079),Total,1391569,100,100
CA: San Mateo County (06081),Male,1863411,49.2,49.2
CA: San Mateo County (06081),Female,1923074,50.8,100
CA: San Mateo County (06081),Total,3786485,100,100
CA: Santa Barbara County (06083),Male,1101653,50.1,50.1
CA: Santa Barbara County (06083),Female,1096005,49.9,100
CA: Santa Barbara County (06083),Total,2197658,100,100
CA: Santa Clara County (06085),Male,4761967,50.3,50.3
CA: Santa Clara County (06085),Female,4697877,49.7,100
CA: Santa Clara County (06085),Total,9459844,100,100
CA: Santa Cruz County (06087),Male,674116,49.7,49.7
CA: Santa Cruz County (06087),Female,683097,50.3,100
CA: Santa Cruz County (06087),Total,1357213,100,100
CA: Shasta County (06089),Male,438300,49.1,49.1
CA: Shasta County (06089),Female,454291,50.9,100
CA: Shasta County (06089),Total,892591,100,100
CA: Sierra County (06091),Male,7578,50.4,50.4
CA: Sierra County (06091),Female,7457,49.6,100
CA: Sierra County (06091),Total,15035,100,100
CA: Siskiyou County (06093),Male,108419,49.8,49.8
CA: Siskiyou County (06093),Female,109458,50.2,100
CA: Siskiyou County (06093),Total,217877,100,100
CA: Solano County (06095),Male,1068540,49.7,49.7
CA: Solano County (06095),Female,1081173,50.3,100
CA: Solano County (06095),Total,2149713,100,100
CA: Sonoma County (06097),Male,1220052,49,49
CA: Sonoma County (06097),Female,1271187,51,100
CA: Sonoma County (06097),Total,2491239,100,100
CA: Stanislaus County (06099),Male,1311392,49.5,49.5
CA: Stanislaus County (06099),Female,1340479,50.5,100
CA: Stanislaus County (06099),Total,2651871,100,100
CA: Sutter County (06101),Male,236442,49.7,49.7
CA: Sutter County (06101),Female,239167,50.3,100
CA: Sutter County (06101),Total,475609,100,100
CA: Tehama County (06103),Male,156932,49.7,49.7
CA: Tehama County (06103),Female,158617,50.3,100
CA: Tehama County (06103),Total,315549,100,100
CA: Trinity County (06105),Male,33841,51.3,51.3
CA: Trinity County (06105),Female,32116,48.7,100
CA: Trinity County (06105),Total,65957,100,100
CA: Tulare County (06107),Male,1140802,50,50
CA: Tulare County (06107),Female,1139528,50,100
CA: Tulare County (06107),Total,2280330,100,100
CA: Tuolumne County (06109),Male,140518,52.1,52.1
CA: Tuolumne County (06109),Female,128965,47.9,100
CA: Tuolumne County (06109),Total,269483,100,100
CA: Ventura County (06111),Male,2089296,49.5,49.5
CA: Ventura County (06111),Female,2130792,50.5,100
CA: Ventura County (06111),Total,4220088,100,100
CA: Yolo County (06113),Male,511206,48.7,48.7
CA: Yolo County (06113),Female,537594,51.3,100
CA: Yolo County (06113),Total,1048800,100,100
CA: Yuba County (06115),Male,186595,50.6,50.6
CA: Yuba County (06115),Female,182424,49.4,100
CA: Yuba County (06115),Total,369019,100,100
Colorado,Male,0,,
Colorado,Female,0,,
Colorado,Total,0,,
CO: Alamosa County (08003),Male,0,,
CO: Alamosa County (08003),Female,0,,
CO: Alamosa County (08003),Total,0,,
CO: Arapahoe County (08005),Male,0,,
CO: Arapahoe County (08005),Female,0,,
CO: Arapahoe County (08005),Total,0,,
CO: Archuleta County (08007),Male,0,,
CO: Archuleta County (08007),Female,0,,
CO: Archuleta County (08007),Total,0,,
CO: Baca County (08009),Male,0,,
CO: Baca County (08009),Female,0,,
CO: Baca County (08009),Total,0,,
CO: Bent County (08011),Male,0,,
CO: Bent County (08011),Female,0,,
CO: Bent County (08011),Total,0,,
CO: Chaffee County (08015),Male,0,,
CO: Chaffee County (08015),Female,0,,
CO: Chaffee County (08015),Total,0,,
CO: Cheyenne County (08017),Male,0,,
CO: Cheyenne County (08017),Female,0,,
CO: Cheyenne County (08017),Total,0,,
CO: Clear Creek County (08019),Male,0,,
CO: Clear Creek County (08019),Female,0,,
CO: Clear Creek County (08019),Total,0,,
CO: Conejos County (08021),Male,0,,
CO: Conejos County (08021),Female,0,,
CO: Conejos County (08021),Total,0,,
CO: Costilla County (08023),Male,0,,
CO: Costilla County (08023),Female,0,,
CO: Costilla County (08023),Total,0,,
CO: Crowley County (08025),Male,0,,
CO: Crowley County (08025),Female,0,,
CO: Crowley County (08025),Total,0,,
CO: Custer County (08027),Male,0,,
CO: Custer County (08027),Female,0,,
CO: Custer County (08027),Total,0,,
CO: Delta County (08029),Male,0,,
CO: Delta County (08029),Female,0,,
CO: Delta County (08029),Total,0,,
CO: Denver County (08031),Male,0,,
CO: Denver County (08031),Female,0,,
CO: Denver County (08031),Total,0,,
CO: Dolores County (08033),Male,0,,
CO: Dolores County (08033),Female,0,,
CO: Dolores County (08033),Total,0,,
CO: Douglas County (08035),Male,0,,
CO: Douglas County (08035),Female,0,,
CO: Douglas County (08035),Total,0,,
CO: Eagle County (08037),Male,0,,
CO: Eagle County (08037),Female,0,,
CO: Eagle County (08037),Total,0,,
CO: Elbert County (08039),Male,0,,
CO: Elbert County (08039),Female,0,,
CO: Elbert County (08039),Total,0,,
CO: El Paso County (08041),Male,0,,
CO: El Paso County (08041),Female,0,,
CO: El Paso County (08041),Total,0,,
CO: Fremont County (08043),Male,0,,
CO: Fremont County (08043),Female,0,,
CO: Fremont County (08043),Total,0,,
CO: Garfield County (08045),Male,0,,
CO: Garfield County (08045),Female,0,,
CO: Garfield County (08045),Total,0,,
CO: Gilpin County (08047),Male,0,,
CO: Gilpin County (08047),Female,0,,
CO: Gilpin County (08047),Total,0,,
CO: Grand County (08049),Male,0,,
CO: Grand County (08049),Female,0,,
CO: Grand County (08049),Total,0,,
CO: Gunnison County (08051),Male,0,,
CO: Gunnison County (08051),Female,0,,
CO: Gunnison County (08051),Total,0,,
CO: Hinsdale County (08053),Male,0,,
CO: Hinsdale County (08053),Female,0,,
CO: Hinsdale County (08053),Total,0,,
CO: Huerfano County (08055),Male,0,,
CO: Huerfano County (08055),Female,0,,
CO: Huerfano County (08055),Total,0,,
CO: Jackson County (08057),Male,0,,
CO: Jackson County (08057),Female,0,,
CO: Jackson County (08057),Total,0,,
CO: Kiowa County (08061),Male,0,,
CO: Kiowa County (08061),Female,0,,
CO: Kiowa County (08061),Total,0,,
CO: Kit Carson County (08063),Male,0,,
CO: Kit Carson County (08063),Female,0,,
CO: Kit Carson County (08063),Total,0,,
CO: Lake County (08065),Male,0,,
CO: Lake County (08065),Female,0,,
CO: Lake County (08065),Total,0,,
CO: La Plata County (08067),Male,0,,
CO: La Plata County (08067),Female,0,,
CO: La Plata County (08067),Total,0,,
CO: Larimer County (08069),Male,0,,
CO: Larimer County (08069),Female,0,,
CO: Larimer County (08069),Total,0,,
CO: Las Animas County (08071),Male,0,,
CO: Las Animas County (08071),Female,0,,
CO: Las Animas County (08071),Total,0,,
CO: Lincoln County (08073),Male,0,,
CO: Lincoln County (08073),Female,0,,
CO: Lincoln County (08073),Total,0,,
CO: Logan County (08075),Male,0,,
CO: Logan County (08075),Female,0,,
CO: Logan County (08075),Total,0,,
CO: Mesa County (08077),Male,0,,
CO: Mesa County (08077),Female,0,,
CO: Mesa County (08077),Total,0,,
CO: Mineral County (08079),Male,0,,
CO: Mineral County (08079),Female,0,,
CO: Mineral County (08079),Total,0,,
CO: Moffat County (08081),Male,0,,
CO: Moffat County (08081),Female,0,,
CO: Moffat County (08081),Total,0,,
CO: Montezuma County (08083),Male,0,,
CO: Montezuma County (08083),Female,0,,
CO: Montezuma County (08083),Total,0,,
CO: Montrose County (08085),Male,0,,
CO: Montrose County (08085),Female,0,,
CO: Montrose County (08085),Total,0,,
CO: Morgan County (08087),Male,0,,
CO: Morgan County (08087),Female,0,,
CO: Morgan County (08087),Total,0,,
CO: Otero County (08089),Male,0,,
CO: Otero County (08089),Female,0,,
CO: Otero County (08089),Total,0,,
CO: Ouray County (08091),Male,0,,
CO: Ouray County (08091),Female,0,,
CO: Ouray County (08091),Total,0,,
CO: Park County (08093),Male,0,,
CO: Park County (08093),Female,0,,
CO: Park County (08093),Total,0,,
CO: Phillips County (08095),Male,0,,
CO: Phillips County (08095),Female,0,,
CO: Phillips County (08095),Total,0,,
CO: Pitkin County (08097),Male,0,,
CO: Pitkin County (08097),Female,0,,
CO: Pitkin County (08097),Total,0,,
CO: Prowers County (08099),Male,0,,
CO: Prowers County (08099),Female,0,,
CO: Prowers County (08099),Total,0,,
CO: Pueblo County (08101),Male,0,,
CO: Pueblo County (08101),Female,0,,
CO: Pueblo County (08101),Total,0,,
CO: Rio Blanco County (08103),Male,0,,
CO: Rio Blanco County (08103),Female,0,,
CO: Rio Blanco County (08103),Total,0,,
CO: Rio Grande County (08105),Male,0,,
CO: Rio Grande County (08105),Female,0,,
CO: Rio Grande County (08105),Total,0,,
CO: Routt County (08107),Male,0,,
CO: Routt County (08107),Female,0,,
CO: Routt County (08107),Total,0,,
CO: Saguache County (08109),Male,0,,
CO: Saguache County (08109),Female,0,,
CO: Saguache County (08109),Total,0,,
CO: San Juan County (08111),Male,0,,
CO: San Juan County (08111),Female,0,,
CO: San Juan County (08111),Total,0,,
CO: San Miguel County (08113),Male,0,,
CO: San Miguel County (08113),Female,0,,
CO: San Miguel County (08113),Total,0,,
CO: Sedgwick County (08115),Male,0,,
CO: Sedgwick County (08115),Female,0,,
CO: Sedgwick County (08115),Total,0,,
CO: Summit County (08117),Male,0,,
CO: Summit County (08117),Female,0,,
CO: Summit County (08117),Total,0,,
CO: Teller County (08119),Male,0,,
CO: Teller County (08119),Female,0,,
CO: Teller County (08119),Total,0,,
CO: Washington County (08121),Male,0,,
CO: Washington County (08121),Female,0,,
CO: Washington County (08121),Total,0,,
CO: Yuma County (08125),Male,0,,
CO: Yuma County (08125),Female,0,,
CO: Yuma County (08125),Total,0,,
CO: Adams/Boulder/Broomfield/Jefferson/Weld - 1969+,Male,0,,
CO: Adams/Boulder/Broomfield/Jefferson/Weld - 1969+,Female,0,,
CO: Adams/Boulder/Broomfield/Jefferson/Weld - 1969+,Total,0,,
CO: Adams County (08001) - 2002+,Male,0,,
CO: Adams County (08001) - 2002+,Female,0,,
CO: Adams County (08001) - 2002+,Total,0,,
CO: Boulder County (08013) - 2002+,Male,0,,
CO: Boulder County (08013) - 2002+,Female,0,,
CO: Boulder County (08013) - 2002+,Total,0,,
CO: Broomfield County (08014) - 2002+,Male,0,,
CO: Broomfield County (08014) - 2002+,Female,0,,
CO: Broomfield County (08014) - 2002+,Total,0,,
CO: Jefferson County (08059) - 2002+,Male,0,,
CO: Jefferson County (08059) - 2002+,Female,0,,
CO: Jefferson County (08059) - 2002+,Total,0,,
CO: Weld County (08123) - 2002+,Male,0,,
CO: Weld County (08123) - 2002+,Female,0,,
CO: Weld County (08123) - 2002+,Total,0,,
CO: Adams before Broomfield (08911) - 1969-2001,Male,0,,
CO: Adams before Broomfield (08911) - 1969-2001,Female,0,,
CO: Adams before Broomfield (08911) - 1969-2001,Total,0,,
CO: Boulder before Broomfield (08912) - 1969-2001,Male,0,,
CO: Boulder before Broomfield (08912) - 1969-2001,Female,0,,
CO: Boulder before Broomfield (08912) - 1969-2001,Total,0,,
CO: Jefferson before Broomfield (08913) - 1969-2001,Male,0,,
CO: Jefferson before Broomfield (08913) - 1969-2001,Female,0,,
CO: Jefferson before Broomfield (08913) - 1969-2001,Total,0,,
CO: Weld before Broomfield (08914) - 1969-2001,Male,0,,
CO: Weld before Broomfield (08914) - 1969-2001,Female,0,,
CO: Weld before Broomfield (08914) - 1969-2001,Total,0,,
Connecticut,Male,0,,
Connecticut,Female,0,,
Connecticut,Total,0,,
CT: Fairfield County (09001),Male,0,,
CT: Fairfield County (09001),Female,0,,
CT: Fairfield County (09001),Total,0,,
CT: Hartford County (09003),Male,0,,
CT: Hartford County (09003),Female,0,,
CT: Hartford County (09003),Total,0,,
CT: Litchfield County (09005),Male,0,,
CT: Litchfield County (09005),Female,0,,
CT: Litchfield County (09005),Total,0,,
CT: Middlesex County (09007),Male,0,,
CT: Middlesex County (09007),Female,0,,
CT: Middlesex County (09007),Total,0,,
CT: New Haven County (09009),Male,0,,
CT: New Haven County (09009),Female,0,,
CT: New Haven County (09009),Total,0,,
CT: New London County (09011),Male,0,,
CT: New London County (09011),Female,0,,
CT: New London County (09011),Total,0,,
CT: Tolland County (09013),Male,0,,
CT: Tolland County (09013),Female,0,,
CT: Tolland County (09013),Total,0,,
CT: Windham County (09015),Male,0,,
CT: Windham County (09015),Female,0,,
CT: Windham County (09015),Total,0,,
Delaware,Male,0,,
Delaware,Female,0,,
Delaware,Total,0,,
DE: Kent County (10001),Male,0,,
DE: Kent County (10001),Female,0,,
DE: Kent County (10001),Total,0,,
DE: New Castle County (10003),Male,0,,
DE: New Castle County (10003),Female,0,,
DE: New Castle County (10003),Total,0,,
DE: Sussex County (10005),Male,0,,
DE: Sussex County (10005),Female,0,,
DE: Sussex County (10005),Total,0,,
DC: District of Columbia (11001),Male,0,,
DC: District of Columbia (11001),Female,0,,
DC: District of Columbia (11001),Total,0,,
Florida,Male,0,,
Florida,Female,0,,
Florida,Total,0,,
FL: Alachua County (12001),Male,0,,
FL: Alachua County (12001),Female,0,,
FL: Alachua County (12001),Total,0,,
FL: Baker County (12003),Male,0,,
FL: Baker County (12003),Female,0,,
FL: Baker County (12003),Total,0,,
FL: Bay County (12005),Male,0,,
FL: Bay County (12005),Female,0,,
FL: Bay County (12005),Total,0,,
FL: Bradford County (12007),Male,0,,
FL: Bradford County (12007),Female,0,,
FL: Bradford County (12007),Total,0,,
FL: Brevard County (12009),Male,0,,
FL: Brevard County (12009),Female,0,,
FL: Brevard County (12009),Total,0,,
FL: Broward County (12011),Male,0,,
FL: Broward County (12011),Female,0,,
FL: Broward County (12011),Total,0,,
FL: Calhoun County (12013),Male,0,,
FL: Calhoun County (12013),Female,0,,
FL: Calhoun County (12013),Total,0,,
FL: Charlotte County (12015),Male,0,,
FL: Charlotte County (12015),Female,0,,
FL: Charlotte County (12015),Total,0,,
FL: Citrus County (12017),Male,0,,
FL: Citrus County (12017),Female,0,,
FL: Citrus County (12017),Total,0,,
FL: Clay County (12019),Male,0,,
